time,theta1,omega1,theta2,omega2
0.0,1.5722493439638816,0.0,1.5598484913149266,0.0
0.02,1.5709454238811817,-0.130392640282034,1.5598484586882708,-7.557404251797957e-07
0.04,1.5670335989506956,-0.2607907609155722,1.5598486252312924,2.171720858632523e-05
0.06,1.56051379834174,-0.39118733404143446,1.5598493847781623,5.016328152470386e-05
0.08,1.5513863221201072,-0.521550266389752,1.5598500407635583,-1.3797174367964962e-05
0.1,1.539652464986999,-0.6518099935603171,1.5598467872338633,-0.0003898169982502811
0.12,1.5253153916968218,-0.7818472751773275,1.5598298756973645,-0.0014583220579782296
0.14,1.5083812429823387,-0.9114818528234353,1.559780035826515,-0.003797223511343109
0.16,1.4888604594408938,-1.0404625384336619,1.5596641906518052,-0.008213998607498305
0.18,1.4667692788831137,-1.1684598403468687,1.5594306106555043,-0.015769509231479913
0.2,1.4421313461750853,-1.2950623483394565,1.559003706361001,-0.027789451790342607
0.22,1.4149793465993254,-1.4197781211258287,1.5582787546209071,-0.04585904724026179
0.24,1.3853565529062357,-1.5420421037625,1.5571169321749532,-0.07179690847045672
0.26,1.353318161012423,-1.6612298838641468,1.5553410984443659,-0.10760583962968474
0.28,1.3189322907466978,-1.7766770626905335,1.5527327973392095,-0.15540099357171547
0.3,1.2822805600049318,-1.8877022183497827,1.5490308867082818,-0.21731950426651386
0.32,1.2434581892572454,-1.9936302180013883,1.5439321015531249,-0.2954193240085484
0.34,1.2025736689155246,-2.0938119954426657,1.5370936630487002,-0.3915774549547755
0.36,1.1597480976301573,-2.1876370939284184,1.5281378399161958,-0.5073982523749888
0.38,1.1151143654138436,-2.2745364535685066,1.516658165542587,-0.6441406033499822
0.4,1.0688163835716176,-2.3539749508474586,1.5022268810491255,-0.8026687268088897
0.42,1.0210085543493372,-2.4254353922052747,1.4844031192175822,-0.983426920257169
0.44,0.9718556167314819,-2.488397706934549,1.4627413813883179,-1.1864344630299624
0.46,0.9215329149296603,-2.5423183015090083,1.4367999667903602,-1.4112946608715522
