time,theta1,omega1,theta2,omega2
0.0,1.5628278744246276,0.0,1.5668902795980046,0.0
0.02,1.5611812655098523,-0.16466008531134954,1.5668902170516494,-7.2922321310742975e-06
0.04,1.5562415560526393,-0.3293069235887629,1.5668898696344917,-3.319167974402614e-05
0.06,1.5480092790052222,-0.4939091221226745,1.5668884444283548,-0.00012770999480449005
0.08,1.5364859288193389,-0.658398964309106,1.5668835708798072,-0.00040374154474210174
0.1,1.5216748666133513,-0.8226546019844413,1.5668697335726782,-0.0010678948747922115
0.12,1.503582574493398,-0.98648291563246,1.566836100514204,-0.0024501891323233937
0.14,1.4822202440192729,-1.1496037895425892,1.566763772196456,-0.0050313342400771744
0.16,1.4576056496240721,-1.3116370404852604,1.5666225357438712,-0.009465459404243627
0.18,1.4297652495709285,-1.4720934234349319,1.5663672228981016,-0.016595800748479377
0.2,1.3987364095099921,-1.6303715997164987,1.565933854055998,-0.02745997118938403
0.22,1.364569611235283,-1.7857627102992981,1.5652358107118027,-0.04328167973527066
0.24,1.327330484048319,-1.9374638977455838,1.5641603305732739,-0.06544600078543983
0.26,1.2871014725585908,-2.084600935931757,1.5625656760633124,-0.09545694220303946
0.28,1.2439829729328213,-2.2262586760745244,1.5602793174817713,-0.13487815692964744
0.3,1.1980938010904356,-2.361516049130629,1.5570974555113615,-0.18526055271003805
0.32,1.1495709603756554,-2.489481034808469,1.5527860574515109,-0.24806294489659694
0.34,1.0985687515786353,-2.609319959601348,1.547083493772894,-0.3245737971164523
0.36,1.045257400234948,-2.7202760541622784,1.539704655799406,-0.4158421202717142
0.38,0.9898214481986183,-2.821673897674966,1.5303463110996853,-0.5226239398731034
0.4,0.9324582076847349,-2.912908989212586,1.5186933394949713,-0.6453478957429469
0.42,0.8733765564496515,-2.9934246059829213,1.5044254624012865,-0.7841000922636677
0.44,0.8127962858113416,-3.062680372767627,1.4872241052897615,-0.9386256478717288
0.46,0.7509481147406732,-3.120118491086815,1.4667790906510179,-1.1083427455253958
0.48,0.6880743502310364,-3.165133471525925,1.4427949647264233,-1.2923651149294522
0.5,0.6244300748146134,-3.197050657943815,1.4149968157042554,-1.4895297864311403
0.52,0.5602846419306431,-3.2151173445697636,1.3831354982435895,-1.698428648664008
0.54,0.49592320079686947,-3.218508708089074,1.3469921883872449,-1.917443898587274
0.56,0.4316479572286868,-3.206349174714047,1.30638218433982,-2.144788466069835
0.58,0.3677788434329175,-3.1777485757742743,1.2611578328889088,-2.378552918381105
0.6,0.3046533431961419,-3.1318510851414927,1.2112104475323375,-2.6167597219584793
0.62,0.24262522795779323,-3.067894241027827,1.1564710671456957,-2.8574246424169574
0.64,0.18206204059576306,-2.985274694430211,1.096909930286166,-3.098623284595211
0.66,0.12334122526533133,-2.88361727084716,1.0325345996026596,-3.338558702661334
0.68,0.06684486796896277,-2.7628444216313954,0.9633867722910192,-3.5756238015462394
0.7000000000000001,0.012953060248648625,-2.6232443258102704,0.8895379711678766,-3.8084495360453037
0.72,-0.0379640873060105,-2.465538311662723,0.8110844959968174,-4.035928471091237
0.74,-0.08555580070265315,-2.2909508447631737,0.7281422646921636,-4.257199648927598
0.76,-0.1295014785788849,-2.1012894387132017,0.6408424697064958,-4.471579537550652
0.78,-0.1695233133712265,-1.8990449146744581,0.5493293039212008,-4.678421669730318
0.8,-0.20540121371070533,-1.6875232237722948,0.4537613320867493,-4.876889399698755
0.8200000000000001,-0.23699073572573742,-1.4710142343035364,0.3543183555783134,-5.0656342510149655
0.84,-0.2642446674042285,-1.2549825824963312,0.2512155506290042,-5.242396971314461
0.86,-0.2872382052352182,-1.046221296471156,0.1447258368574161,-5.403601439648852
0.88,-0.30619583038726333,-0.8528405809889458,0.03520922125380389,-5.544095749335217
0.9,-0.32151467871712197,-0.6838901989367531,-0.07685616830539009,-5.657291587866349
0.92,-0.3337749369142198,-0.5484153500329675,-0.19085212847067506,-5.735967819014355
0.9400000000000001,-0.3437253120809673,-0.45393342948920223,-0.306021962490352,-5.773799358693194
0.96,-0.35223504622152685,-0.40471458931061816,-0.4215070113961167,-5.767208948042004
0.98,-0.3602156283038087,-0.40060292454263946,-0.536416592261631,-5.716703492149466
1.0,-0.3685301058422958,-0.4370232087771896,-0.6499127489638674,-5.626936831625806
1.02,-0.37791519214377944,-0.5061924668514032,-0.7612824176335758,-5.505456082092723
1.04,-0.3889347209147503,-0.5989079009680665,-0.8699769032959935,-5.360839521303102
1.06,-0.40196805397058943,-0.7061468643853066,-0.9756154308977913,-5.201085359130155
1.08,-0.41722473286347617,-0.8200597874685034,-1.0779631864632215,-5.032702508050744
1.1,-0.4347726199452915,-0.9343503178418324,-1.1768982644350152,-4.860478080293809
1.12,-0.45456916860447805,-1.0442478419736214,-1.2723786511151753,-4.68766584946428
1.1400000000000001,-0.4764899280188928,-1.1462890423951435,-1.364414999308321,-4.516342000288255
1.16,-0.5003520379997867,-1.2380528695054334,-1.4530507749653958,-4.347767890603155
1.18,-0.5259325947715807,-1.3179195404636126,-1.5383490767138037,-4.182688360926205
1.2,-0.5529826536458211,-1.3848764996588063,-1.62038460921766,-4.021548840227901
1.22,-0.5812378271101738,-1.4383708893006226,-1.6992392471340059,-3.864639728640758
1.24,-0.6104263268130683,-1.4781997963879878,-1.7749998933637083,-3.7121842899175803
1.26,-0.640275104506796,-1.5044283547791115,-1.8477576675851395,-3.5643862557584827
1.28,-0.6705145625794843,-1.5173274560795533,-1.9176077582408033,-3.421450422356581
1.3,-0.7008821657294529,-1.517324970394411,-1.9846494975034246,-3.2835863467614432
1.32,-0.7311251713658296,-1.5049665846242213,-2.0489864116572685,-3.1510020575429856
1.34,-0.761002653309572,-1.4808835000880851,-2.110726083488509,-3.02389291451159
1.36,-0.7902869372054365,-1.4457653767301168,-2.1699797692933416,-2.902428933399584
1.3800000000000001,-0.8187645341913287,-1.400337660109193,-2.2268617675615547,-2.7867424447522717
1.4000000000000001,-0.8462366610580518,-1.3453425922788513,-2.281488555703604,-2.676917403506681
1.42,-0.8725194133805635,-1.2815234414855332,-2.3339777349188746,-2.5729809919363484
1.44,-0.8974436524870085,-1.209611602799554,-2.384446830710776,-2.4748976903427113
1.46,-0.9208546607371894,-1.1303162356979153,-2.4330119997672957,-2.382565761840838
1.48,-0.9426116117049765,-1.0443161186616963,-2.47978668953586,-2.2958159022156717
1.5,-0.9625868971681397,-0.9522533885685441,-2.5248802884999475,-2.2144117940650374
1.52,-0.9806653452745122,-0.8547288812347796,-2.5683968046560848,-2.1380521528131844
1.54,-0.9967433589220436,-0.7522987825834485,-2.610433597014544,-2.066373951215598
1.56,-1.0107279984082471,-0.6454723431330169,-2.6510801795864025,-1.9989565016553859
1.58,-1.0225360273209043,-0.534710461734523,-2.6904171148321843,-1.9353261075263497
