time,theta1,omega1,theta2,omega2
0.0,1.568788390148486,0.0,1.5605235907761443,0.0
0.02,1.5673291115463954,-0.14592855464002064,1.5605236842053456,1.1325489655310504e-05
0.04,1.5629512211833472,-0.291860133048465,1.5605241389211053,3.473561459071561e-05
0.06,1.555654852469442,-0.43776782937695496,1.5605248245683165,1.6505040394895083e-05
0.08,1.5454412262360016,-0.5835648854604816,1.560523328554187,-0.00022870080530162004
0.1,1.532314142321756,-0.7290753122242936,1.560511675887898,-0.0010824482125627666
0.12,1.5162820462181112,-0.8740061842144747,1.5604717835948623,-0.0031835625045974767
0.14,1.4973606151768395,-1.0179237504483931,1.5603697690738922,-0.0074809479595236185
0.16,1.4755757566513727,-1.1602367434715257,1.5601493432211209,-0.015270869547082063
0.18,1.4509668350761238,-1.3001910853378915,1.5597246867657126,-0.028209459560212397
0.2,1.4235898532345375,-1.4368801953729906,1.5589734087938931,-0.04829085662299433
0.22,1.3935202453256041,-1.5692738558962056,1.5577303513825707,-0.07778346483502958
0.24,1.3608549088275756,-1.6962653224693574,1.5557830992940793,-0.11912304398454943
0.26,1.3257131433485576,-1.8167317207915339,1.5528700156309188,-0.17477038152112712
0.28,1.2882363312422758,-1.9295979647428982,1.548681328896678,-0.247051225708751
0.3,1.2485864073637094,-2.0338915588945423,1.5428634022969059,-0.3380026812303285
0.32,1.2069434283043314,-2.128776162843518,1.5350258004573287,-0.4492507501442117
0.34,1.163502749482553,-2.213556567224823,1.5247503417568002,-0.5819361606421538
0.36,1.1184723962453156,-2.2876548832643504,1.511601099606891,-0.7366934031634742
0.38,1.072071147083033,-2.3505648010579505,1.4951343437688207,-0.9136755604906486
0.4,1.0245276566440393,-2.4017954683522427,1.4749076526645293,-1.1126093577957452
0.42,0.9760806998067539,-2.4408175201359112,1.4504877714252151,-1.3328633570882604
0.44,0.92698037457198,-2.4670232820185642,1.42145709029835,-1.5735140540354033
0.46,0.8774898839751406,-2.4797087949024923,1.3874189154800873,-1.8334023199148244
0.48,0.8278874076293045,-2.4780850542428685,1.348001737187192,-2.1111739972467594
0.5,0.7784674119194425,-2.4613230521963017,1.3028628733711374,-2.4053023941161964
0.52,0.7295406716788008,-2.428638814060477,1.2516918934818093,-2.714086095711618
0.54,0.6814321213429484,-2.3794274286797386,1.194214444223863,-3.0356073114869253
0.56,0.6344754191074309,-2.313460834176157,1.1301975334051164,-3.3676210773120405
0.58,0.5890027290774295,-2.2311728549178524,1.059458134447325,-3.707323448318665
0.6,0.5453276636798046,-2.134064424043542,0.9818782605993662,-4.050920955556834
0.62,0.5037186193597826,-2.0252637190799896,0.8974314300165167,-4.392906864506037
0.64,0.46435927090527507,-1.9102444148339108,0.806227119992966,-4.724985098521084
0.66,0.42729390917503235,-1.7975871196020583,0.7085795311228418,-5.0347623851808265
0.68,0.39236002426019007,-1.6993969276440644,0.6051006140230003,-5.304779641189895
0.7000000000000001,0.3591221570826078,-1.6306016572617563,0.4967991358551583,-5.513139618747367
0.72,0.3268385758907552,-1.6062671337560908,0.38513813643472766,-5.637235470289812
0.74,0.29450185095899956,-1.6370756054574638,0.27198468700723916,-5.660524966252436
0.76,0.2609715095063868,-1.7251599704471918,0.1594195824630867,-5.57893235529151
0.78,0.22516037249954085,-1.8632932461884362,0.04946460683785496,-5.402057937914414
0.8,0.18619537451700058,-2.0380410153271264,-0.05614958243229231,-5.148258872753831
0.8200000000000001,0.14349521049040187,-2.2343862338205827,-0.15608801512027656,-4.837688037650656
0.84,0.0967647806986801,-2.4391143279394267,-0.24939460437547553,-4.487589893566059
0.86,0.04594248954048416,-2.642170830955907,-0.3354151398849932,-4.110897425492383
0.88,-0.008864101786929488,-2.8366179188743397,-0.4137157147356475,-3.7169118333076696
0.9,-0.0674347545902647,-3.0180021063142126,-0.4840234198119512,-3.3126654019881383
0.92,-0.12947874133955978,-3.18360464191664,-0.5461942989738653,-2.9042151173397817
0.9400000000000001,-0.1946623932595392,-3.331739099268069,-0.6002044400282807,-2.4976531005057305
0.96,-0.2626232775878803,-3.461113878497298,-0.6461586197917781,-2.099865965617469
0.98,-0.33297217067740625,-3.5702482977991,-0.6843122402457318,-1.7191130455828665
1.0,-0.4052840252528229,-3.6569693826912877,-0.7151030675831118,-1.3654119944929197
1.02,-0.4790805549053553,-3.718097988482855,-0.73918745219276,-1.0505624427649614
1.04,-0.5538100140367282,-3.749525641491968,-0.7574706822653484,-0.7874642022444764
1.06,-0.6288343215937663,-3.746898384294875,-0.7711134618884221,-0.5883697336382089
1.08,-0.7034363551279637,-3.7069191694942005,-0.7814924859767826,-0.4621105626587889
1.1,-0.7768562160053035,-3.6288273700761464,-0.7901019628144497,-0.4111916587463959
1.12,-0.8483521301097194,-3.515242267231896,-0.7984086762143693,-0.4303164101251795
1.1400000000000001,-0.9172663826378944,-3.3717827606132653,-0.8077019793348386,-0.5074202900830301
1.16,-0.9830724324924857,-3.2056696957348647,-0.8189869407175907,-0.6267390271560582
1.18,-1.045390553409101,-3.0241244229451634,-0.8329457729651031,-0.7722724319305762
1.2,-1.103975690187984,-2.8332689583669084,-0.8499599129142805,-0.930229222763552
1.22,-1.1586903153876678,-2.6377157367597417,-0.8701666777552421,-1.0900554224601469
1.24,-1.2094744972665834,-2.4406516741649673,-0.8935250650095008,-1.2444116793845716
1.26,-1.2563202407172558,-2.244140162294765,-0.9198751905482226,-1.388642191543265
1.28,-1.2992523615137719,-2.0494501698523435,-0.9489854453068497,-1.52012448716989
1.3,-1.3383154284774705,-1.8573265433675856,-0.9805871669404196,-1.6376891208781283
1.32,-1.3735653330599564,-1.6681827187604454,-1.0143989435301128,-1.7411655737053828
1.34,-1.4050640166889945,-1.4822266735467906,-1.0501430733187376,-1.831048480920181
1.36,-1.4328762072269872,-1.2995390280584016,-1.0875563371750636,-1.9082579486479307
1.3800000000000001,-1.4570673867847928,-1.1201209316247627,-1.1263966885656218,-1.9739663590999508
1.4000000000000001,-1.4777025345424257,-0.9439253263193823,-1.166446945807796,-2.029468891824212
1.42,-1.494845411639052,-0.7708813119930338,-1.2075161842702984,-2.076080387673822
1.44,-1.5085583204580948,-0.60091810627916,-1.2494392206621043,-2.115045845215623
1.46,-1.518902373343148,-0.4339924490482143,-1.2920743672379575,-2.14745582986268
1.48,-1.5259383575997119,-0.2701208587296786,-1.3352995003941586,-2.1741620363736094
1.5,-1.5297282850248899,-0.10941529750314866,-1.3790064385457672,-2.1956932229570842
1.52,-1.530337650762405,0.04788272978962834,-1.4230936922795503,-2.212178276745795
1.54,-1.5278382865868183,0.20137866976277496,-1.4674578620137493,-2.223290994502448
1.56,-1.522311476728497,0.3505243352293821,-1.511984323974156,-2.228237987318484
1.58,-1.5138507511290724,0.49465260706007264,-1.5565382964488381,-2.2258122993442777
1.6,-1.502563568577346,0.6330536591266305,-1.6009577603953868,-2.2145253839778447
1.62,-1.4885711083315531,0.7650856973573343,-1.6450497331792455,-2.192806821242599
1.6400000000000001,-1.4720056798469343,0.8902969126535183,-1.6885909085949624,-2.1592315930642827
1.6600000000000001,-1.4530058649351012,1.0085247540769084,-1.7313326139395881,-2.112714499821271
1.68,-1.4317101639882979,1.1199422753721813,-1.7730088467857055,-2.052616266410111
1.7,-1.4082503624051907,1.225039643476092,-1.8133453198730747,-1.9787375874249202
1.72,-1.3827458472222682,1.324551399320481,-1.852067366422856,-1.891217465311775
1.74,-1.3552996969892397,1.4193559010560217,-1.8889052389226704,-1.7903813284721262
1.76,-1.3259968472347856,1.5103734162336582,-1.9235962456942286,-1.6765857112155225
1.78,-1.2949041294880004,1.5984819680032194,-1.9558840703124785,-1.5500944603238038
1.8,-1.262071755458714,1.6844574144525977,-1.9855160531317966,-1.4109998593425501
1.82,-1.2275357753131118,1.7689357311385436,-2.0122393309268607,-1.2591874884380603
1.84,-1.1913211087133666,1.852390698048168,-2.0357966656992983,-1.0943356386616359
1.86,-1.153444943220933,1.9351199940988504,-2.0559224947235517,-0.9159395601706768
1.8800000000000001,-1.1139203704439518,2.017233389529673,-2.0723396601142756,-0.7233521798682093
1.9000000000000001,-1.0727602782440153,2.0986389227818174,-2.0847570654502214,-0.5158362588887787
1.92,-1.0299815590327834,2.1790246443557777,-2.0928684688419925,-0.29262521821769955
