time,theta1,omega1,theta2,omega2
0.0,1.5609962680727343,0.0,1.5658783606359086,0.0
0.02,1.5588042824457993,-0.21919571008994468,1.5658781864348787,-2.063648747506175e-05
0.04,1.5522287488895399,-0.43834261520189427,1.5658771691015307,-9.944387236705036e-05
0.06,1.5412717095580726,-0.6573147663178315,1.5658727869421185,-0.0003982299864929929
0.08,1.525939136131771,-0.875832736995473,1.565857386924823,-0.0012850396847172508
0.1,1.5062447348157437,-1.0933908283057083,1.5658130699972943,-0.0034321686997398023
0.12,1.4822151339360052,-1.309193000401185,1.5657047111141167,-0.007902881015499436
0.14,1.4538961917430688,-1.5221066913451746,1.565471454165829,-0.016214877690991912
0.16,1.4213599479915484,-1.7306470114481363,1.5650173032395565,-0.03036398797623762
0.18,1.3847114749981297,-1.9330043442103637,1.564201791770321,-0.05279020690491602
0.2,1.3440946626925332,-2.1271242401603505,1.562832027969194,-0.08627237777054579
0.22,1.29969589304524,-2.3108373279941468,1.560657576500972,-0.1337506448470105
0.24,1.25174474693836,-2.482020854601219,1.5573694905206508,-0.19809497983055818
0.26,1.20051143955705,-2.638758496086884,1.552604203716922,-0.28185712105623956
0.28,1.1463014073297282,-2.77945891552287,1.5459521601013766,-0.3870528633502945
0.3,1.0894482094565154,-2.902901903791214,1.5369701451771993,-0.5150150709225318
0.32,1.0303063382996691,-3.008201931371301,1.5251956671650568,-0.6663363484821535
0.34,0.9692454807145338,-3.0947028563811423,1.5101616348917286,-0.8408945285788655
0.36,0.9066473326061325,-3.161835429480563,1.4914098898941,-1.0379346026782712
0.38,0.8429053251286548,-3.20897270232591,1.4685028133635831,-1.256176452381229
0.4,0.7784270095308328,-3.2353137652995914,1.4410327272543386,-1.4939234432432222
0.42,0.7136383165717026,-3.2398142081554253,1.4086292256494772,-1.7491603313798623
0.44,0.6489886763182482,-3.2211709738038468,1.3709646589689488,-2.0196406556350652
0.46,0.5849558844212479,-3.1778611426736276,1.3277579153554278,-2.3029716516936443
0.48,0.5220497039344527,-3.108229159300122,1.2787764424482242,-2.59670668730421
0.5,0.4608132960453249,-3.0106149834489493,1.2238362815798156,-2.8984521681559965
0.52,0.40182174422944544,-2.8835158425502927,1.1627998170578402,-3.205988263607573
0.54,0.3456770481866212,-2.725777461523832,1.0955710594754182,-3.517391505607339
0.56,0.29299896223453137,-2.5368194865528535,1.0220886850944546,-3.8311302029291685
0.58,0.24441083059803562,-2.3169176501393762,0.9423178363064227,-4.1460817042025315
0.6,0.2005187758560361,-2.0675980858543253,0.8562430560637216,-4.4613835246310884
0.62,0.16188104508102,-1.7922503757068489,0.7638669659044293,-4.77598005052762
0.64,0.1289615567978645,-1.4971276935318145,0.665222686411467,-5.087661208024613
0.66,0.10205794147406926,-1.1929228823714606,0.560412571892278,-5.391357826336477
0.68,0.08119199331496518,-0.896906812349898,0.44968932875418083,-5.676639069443592
0.7000000000000001,0.06595741143877772,-0.6348098705204334,0.33359016813317205,-5.925150829294345
0.72,0.05535159599312142,-0.4399578818083124,0.21310394485580522,-6.110464468942648
0.74,0.04768329088668149,-0.3460272717451144,0.08978489559878497,-6.204141348111124
0.76,0.040695775408591185,-0.37343377200518896,-0.03432688650009859,-6.188360222366056
0.78,0.03195736744366327,-0.5183428413304044,-0.15703717512256643,-6.066406258561438
0.8,0.019348855206127075,-0.7549481208530867,-0.2764217435482467,-5.860443549684288
0.8200000000000001,0.0013800524036571182,-1.0486067703712945,-0.3910863164523239,-5.59899907776709
0.84,-0.022764847612574197,-1.3679778398683013,-0.500172736483296,-5.305905912706274
0.86,-0.05335486792832071,-1.689990141554023,-0.6032156157004479,-4.996529101250443
0.88,-0.09027986459636218,-1.999507606215295,-0.6999809893150022,-4.679070089135472
0.9,-0.1331890450937197,-2.2872331990746395,-0.7903500993169659,-4.357294623499418
0.92,-0.18158723634146254,-2.5477476638444356,-0.8742549718852044,-4.032828759250102
0.9400000000000001,-0.2348978731329478,-2.7781548055067176,-0.9516516193956399,-3.7066242094657875
0.96,-0.292504350028902,-2.9772377211334127,-1.0225153306964858,-3.3797446328818577
0.98,-0.353777940480907,-3.1449303216247397,-1.0868468999120895,-3.0537078523401635
1.0,-0.41809698867180145,-3.281953345616739,-1.1446828574181012,-2.7305693155326303
1.02,-0.4848596879056617,-3.3895266203079255,-1.1961058572703502,-2.412870986328249
1.04,-0.5534914973589109,-3.4691169991924364,-1.2412533743201026,-2.1035327636813084
1.06,-0.6234477614775973,-3.5222102403069684,-1.2803240513288223,-1.8057318313942994
1.08,-0.6942120441919976,-3.550112701890773,-1.3135817006560753,-1.5227902721323014
1.1,-0.7652909216267204,-3.5537986985645493,-1.3413571606753603,-1.2580713633556089
1.12,-0.8362063596315511,-3.5338257410241236,-1.3640480415675311,-1.0148685416711265
1.1400000000000001,-0.9064872850424517,-3.490342841947927,-1.3821159550630417,-0.7962598407216097
1.16,-0.9756624383343431,-3.423212830563784,-1.3960802519743065,-0.6049004095602812
1.18,-1.043256863954779,-3.3322520535243174,-1.4065068826609366,-0.44274324276972177
1.2,-1.1087941474636016,-3.217556442667167,-1.4139911454607648,-0.31071602343244803
1.22,-1.1718054410208558,-3.0798381871185057,-1.4191341378788966,-0.2084310957425169
1.24,-1.2318444439274154,-2.920666270483904,-1.422514644506388,-0.1340376741932897
1.26,-1.2885053926082137,-2.7425143332774238,-1.4246603178010606,-0.0843101963759306
1.28,-1.3414397431159848,-2.54858416798303,-1.4260232224300995,-0.054991058572413126
1.3,-1.3903674699833106,-2.342459657765452,-1.426964197358374,-0.04130933065726129
1.32,-1.435080683484576,-2.127705642059522,-1.42774819258507,-0.03853442295096709
1.34,-1.4754396572661004,-1.9075260426567464,-1.4285498708528448,-0.042430656437005054
1.36,-1.5113632156701593,-1.6845476242090813,-1.429466634818743,-0.04953923144894102
1.3800000000000001,-1.5428161620207317,-1.460737690125489,-1.4305354892230175,-0.057283899233268515
1.4000000000000001,-1.5697961634405562,-1.2374252583557077,-1.4317505821223295,-0.06394209705312531
1.42,-1.5923217397140192,-1.0153831137205596,-1.433079283042508,-0.06853672050892591
1.44,-1.6104221849868068,-0.7949342861267094,-1.4344757097421763,-0.07069532430689697
1.46,-1.6241296567778563,-0.5760592336951403,-1.4358913798997395,-0.07050741571633448
1.48,-1.6334733099965224,-0.3584921340901545,-1.4372831288695562,-0.06839516330807671
1.5,-1.638475216726037,-0.14180310363733817,-1.4386186195961124,-0.06500205606508497
1.52,-1.6391478019481507,0.07453184171124982,-1.4398797921368665,-0.061097487616839925
1.54,-1.6354925905214988,0.2910688071039659,-1.4410645206684702,-0.05749187299056719
1.56,-1.6275001575379153,0.508336771009644,-1.4421866217050088,-0.05495549428088197
1.58,-1.6151512806605328,0.7267755468490598,-1.4432742185228848,-0.05413385038178197
1.6,-1.5984194074976548,0.9466657759545771,-1.4443663171126535,-0.05545276175300004
1.62,-1.5772746363231918,1.1680468797350456,-1.4455073387707988,-0.059008021987997906
1.6400000000000001,-1.5516894761727096,1.3906216356839682,-1.4467392694420589,-0.06443804800915587
1.6600000000000001,-1.521646619871102,1.6136508106636522,-1.4480911313839853,-0.07078414667484113
1.68,-1.48714883477025,1.8358503782365694,-1.4495656521373772,-0.07635463071515534
1.7,-1.4482306930749,2.055315078074467,-1.4511234973671565,-0.07862311980294047
1.72,-1.4049712735365352,2.269504536041297,-1.452666186437816,-0.07420722673844755
1.74,-1.3575061784317293,2.4753324785212834,-1.4540198195644432,-0.058980049296953205
1.76,-1.3060364713492245,2.6693860174798516,-1.4549227228626151,-0.02835205303192532
1.78,-1.250832010963026,2.848261965732895,-1.4550203883150776,0.022285810465230333
1.8,-1.1922273941956305,3.008952326644976,-1.4538703392486356,0.097032441166845
1.82,-1.1306106205864137,3.1491672830782504,-1.4509573833592773,0.19899052550324353
1.84,-1.0664068432474325,3.267488992610964,-1.445717030756184,0.3299548195544151
1.86,-1.000061197663939,3.363309513749369,-1.4375627588731785,0.4903422749325312
1.8800000000000001,-0.932024793087199,3.4365883821424745,-1.425912393001567,0.6793397198009355
1.9000000000000001,-0.8627466040853181,3.48752298630152,-1.4102100877269321,0.8951777866353449
1.92,-0.7926719707719481,3.516232018282868,-1.389942441889749,1.1354286191847363
1.94,-0.7222466858522888,3.522521508744291,-1.3646490416842376,1.3972575147159663
1.96,-0.6519246694885125,3.505761507427209,-1.3339286642735733,1.6776048276589282
1.98,-0.5821770148341825,3.4648700265292227,-1.2974424627585703,1.9733098184812514
2.0,-0.513500433594348,3.3983853375352133,-1.2549150262988262,2.281204292867831
2.02,-0.44642356611483,3.304603929202413,-1.20613363023876,2.5982041178841326
2.04,-0.38151004219017365,3.181763010769253,-1.1509455066141956,2.921417788625665
2.06,-0.3193576007369847,3.0282516365395797,-1.0892527263114566,3.2482757942976823
2.08,-0.2605927835114399,2.842840155329569,-1.0210043740489971,3.5766685359204837
2.1,-0.2058608532355536,2.624930270499671,-0.9461861408742704,3.905058890292471
2.12,-0.15581032805040004,2.374850203608024,-0.864808400114807,4.232508579090229
2.14,-0.11107067693061276,2.0942591225288725,-0.7768954030472702,4.558517906811191
2.16,-0.07221980922837792,1.7867901059916704,-0.6824808565191345,4.882516243200955
2.18,-0.03973465854032645,1.4591411789252977,-0.5816191128967675,5.20276018729369
2.2,-0.013913306496087187,1.1228654900279342,-0.4744268402111254,5.5143429899937315
2.22,0.005246360406882043,0.7968823629600469,-0.3611746454301216,5.806220750278834
2.24,0.018218771936470726,0.5097343983055206,-0.24244210580109737,6.058142051054759
2.2600000000000002,0.02614146573134139,0.2984672998506261,-0.1193114705878672,6.240595962763284
2.2800000000000002,0.03091072178587405,0.19961071011742149,0.006508466416803613,6.322534402462144
2.3000000000000003,0.03501348133796529,0.23286368972661928,0.13279871943833055,6.286707163663527
2.32,0.04105359001664745,0.3895432624667165,0.2572383034947543,6.140824048506647
2.34,0.051207343615827274,0.6378399998472185,0.37788124623356356,5.912494618688144
2.36,0.06691910407808256,0.9391646873076566,0.4934032595682516,5.633658971641299
2.38,0.0889078060486466,1.2609216565194654,0.6030579884657258,5.3290316065465255
2.4,0.11733904789490787,1.5804272471585237,0.7064930291072303,5.013426097298873
2.42,0.15201410765519904,1.8835069298440648,0.8035711082429838,4.694090856976133
2.44,0.19251356686257387,2.1618432297797106,0.8942514861728098,4.373918241172734
2.46,0.23829167102345064,2.4108301627265027,0.9785286371488635,4.053851171063195
2.48,0.2887356548266323,2.628199003423159,1.056408995266518,3.7343116134243086
2.5,0.3432036667064724,2.8132075517908155,1.127908629427931,3.4159177367463207
2.52,0.4010500606678044,2.9661555115200082,1.1930605288784049,3.0997650322178805
2.54,0.4616428516262918,3.0880639608622906,1.2519248197401298,2.787465204278707
2.56,0.5243756153786163,3.1804307532394827,1.3045983896403592,2.4810631972539734
2.58,0.5886748923870541,3.245021815700224,1.3512222722857123,2.182905131032684
2.6,0.654003659512163,3.2836858864727,1.3919862697658414,1.895499417747968
2.62,0.7198613370911369,3.298194325432846,1.4271309239092664,1.621392716095113
2.64,0.785780904711328,3.290113692103187,1.456947222201308,1.3630676187589164
2.66,0.8513238767187503,3.260720840488044,1.481774448303209,1.1228579651205612
2.68,0.9160740862376097,3.2109700827857215,1.5019964234060048,0.902870339598317
2.7,0.9796313976953402,3.141519887118822,1.5180361202720145,0.7048975487704697
2.72,1.0416065752449601,3.052821504187968,1.5303483664011284,0.5303126896786181
2.74,1.1016184940816636,2.9452624015314797,1.5394102101674627,0.37994235600040427
2.7600000000000002,1.1592946066007508,2.819343471560907,1.5457086470662418,0.2539333669109669
2.7800000000000002,1.2142750002837746,2.6758539206339624,1.5497258677237664,0.1516446860823748
2.8000000000000003,1.2662195564863414,2.5159989728642076,1.5519229415888036,0.07160599212229575
2.82,1.3148168495567127,2.3414409896027677,1.5527236458863303,0.011577923168671915
2.84,1.35979283593593,2.154237166914854,1.5525006263156245,-0.03127626350156562
2.86,1.4009173638279075,1.9566889090288133,1.5515659232831176,-0.0601326040034878
2.88,1.438007119457869,1.7511446156585082,1.5501671013898606,-0.0782144132112146
2.9,1.4709245904652803,1.539806567230069,1.5484890559685278,-0.08852565929218417
2.92,1.4995735583343028,1.3245821203705452,1.546660508738815,-0.09365414548304611
2.94,1.5238922367617287,1.1069983598059459,1.544763564837471,-0.09566294731407951
2.96,1.543845338965179,0.8881788598856168,1.5428445915744473,-0.0960644247773617
2.98,1.5594161926741783,0.668868792175362,1.5409249487400885,-0.09585712855656522
3.0,1.570599694403211,0.44949090217816323,1.5390105466462418,-0.09560241254738047
3.02,1.5773965628948834,0.2302173413571706,1.537099642151778,-0.09552130704390531
3.04,1.5798090991392213,0.011047206043383787,1.5351886082122663,-0.09559865417272816
3.06,1.5778385064915594,-0.2081153746506792,1.5332756089106945,-0.09568794103965977
3.08,1.5714837639810866,-0.4273841011824232,1.5313621885006763,-0.09561494730752844
3.1,1.5607420394077725,-0.6468137702322259,1.5294527908513378,-0.09528092485106054
3.12,1.5456106376058005,-0.8663226017952098,1.527552214188484,-0.09476701648602902
3.14,1.5260905209552147,-1.0856137782488016,1.5256609536278667,-0.09443964872914255
3.16,1.5021913822101542,-1.3040984722360602,1.523768458840764,-0.09505385241063256
3.18,1.47393819528369,-1.5208273363740332,1.5218444074313064,-0.09784536615043883
3.2,1.4413789530465762,-1.7344422781799393,1.5198283773613266,-0.1045960337097777
3.22,1.4045930323655362,-1.9431651352853194,1.5176186557313642,-0.11765055420594783
3.24,1.363699267861607,-2.1448408197941897,1.515061400021347,-0.1398607185043529
3.2600000000000002,1.3188625125687512,-2.337046288731298,1.511941795752407,-0.1744399198394232
3.2800000000000002,1.2702973788206313,-2.517261177636298,1.5079790338513699,-0.22472880902064182
3.3000000000000003,1.218268151275602,-2.683073646848285,1.5028266550863498,-0.29389992440376306
3.3200000000000003,1.1630846049783339,-2.832375321756733,1.4960789850851426,-0.3846543073056237
3.34,1.1050944675066676,-2.9634938289094386,1.4872831921521863,-0.49897283855135244
3.36,1.0446741816232135,-3.07522687845272,1.4759553369980316,-0.63797102646727
3.38,0.9822200325049498,-3.166772840184378,1.4615981390380939,-0.8018731642070428
3.4,0.9181415100861232,-3.237585017711028,1.4437181841731608,-0.9900863423343294
3.42,0.8528579641387911,-3.2871942557601006,1.4218410012781488,-1.2013344399524948
3.44,0.7867987434604143,-3.315045836774143,1.395523202596763,-1.4338103150975094
3.46,0.7204061637331574,-3.3203833914978866,1.364361649454136,-1.6853184015184028
3.48,0.6541401802075145,-3.302196317713815,1.3279999586027746,-1.9533975514632937
3.5,0.5884834415330328,-3.2592334481009013,1.286132726173327,-2.2354280347583586
3.52,0.5239454536550718,-3.1900769222314276,1.238507682008163,-2.5287333793210007
3.54,0.4610647471292388,-3.093266641584338,1.1849257736035392,-2.830686702390236
3.56,0.4004081287606639,-2.9674654617557725,1.1252390462260178,-3.138824428372378
3.58,0.34256628401699085,-2.811658974836303,1.059346237904321,-3.450958395628911
3.6,0.2881450238128959,-2.625392152842745,0.9871863437120153,-3.765260548371915
3.62,0.23775128828621822,-2.409062406438845,0.9087311511320532,-4.08027139380131
3.64,0.1919723617230017,-2.1643173114506586,0.823978994786866,-4.3947516488508676
3.66,0.15134534512167197,-1.8946499536470107,0.7329540753827355,-4.707249948496499
3.68,0.11631160837475905,-1.6063330005384953,0.6357186911793493,-5.015209739914362
3.7,0.08714790184670208,-1.3098358546974769,0.5324095753577298,-5.313425996669859
3.72,0.06386437323862004,-1.0216691442712715,0.42331201840018073,-5.591846473739269
3.74,0.04606681193072103,-0.7658937650129453,0.308979700875574,-5.833413728665016
3.7600000000000002,0.032808548306537705,-0.5731632738299242,0.1903809810607368,-6.014069359224872
3.7800000000000002,0.022511709377696237,-0.4743276742827168,0.06899683901425469,-6.108045402513479
3.8000000000000003,0.013075857670481666,-0.48866465811971294,-0.05324757422263483,-6.098697141874925
3.8200000000000003,0.002219887148788595,-0.614067943160161,-0.17427007212618958,-5.987822833580921
3.84,-0.01208060503575531,-0.8282293399167313,-0.29220946402797804,-5.794518958844777
3.86,-0.03129019068608105,-1.0996167527048657,-0.4056754423803887,-5.544771264622405
3.88,-0.05624722136726396,-1.398551796579847,-0.5137776994141415,-5.261368683333293
