time,theta1,omega1,theta2,omega2
0.0,1.5748178934839598,0.0,1.566814753886405,0.0
0.02,1.5735347203565802,-0.12831845406959613,1.5668145908147908,-1.3065417301876022e-05
0.04,1.569685088548949,-0.2566460380800545,1.5668144213225386,-7.846416499039496e-08
0.06,1.5632689202961365,-0.3849656965489202,1.566814480039459,-7.994123460572764e-06
0.08,1.5542869593075221,-0.513208013950612,1.5668127233047013,-0.0002297519914956081
0.1,1.5427420766247877,-0.6412254286774046,1.5668011880967527,-0.0010761868460993243
0.12,1.528641081174293,-0.7687678790851041,1.5667609430726777,-0.003244010204408231
0.14,1.5119969876404202,-0.8954617686673927,1.5666557616826438,-0.007774677843948032
0.16,1.492831647439161,-1.0207952750183298,1.5664247765266488,-0.016095775248671777
0.18,1.471178579782461,-1.1441137564884394,1.5659745655909916,-0.03003438892690058
0.2,1.4470857607305212,-1.2646290122871857,1.5651713460994563,-0.05179156047105381
0.22,1.4206180658027658,-1.3814449301961595,1.5638341404864093,-0.0838696304957598
0.24,1.391859038292176,-1.4935990701449424,1.5617298755844797,-0.12895162172336724
0.26,1.3609116975144115,-1.6001154463577842,1.5585713150713687,-0.18974259466446147
0.28,1.3278982549331204,-1.7000596745971048,1.5540183646799508,-0.2687938474692596
0.3,1.2929587958249307,-1.7925850919797006,1.5476828388952113,-0.3683382590521749
0.32,1.256249217567325,-1.8769596290454884,1.5391361758060422,-0.49016383148200454
0.34,1.217938875602865,-1.95256772692567,1.527919141362314,-0.6355430591389635
0.36,1.1782084382690088,-2.018888292974269,1.5135523517807798,-0.8052208565155176
0.38,1.1372483656050727,-2.0754559722246375,1.495546537825417,-0.9994496002914515
0.4,1.0952582375111413,-2.1218169496866053,1.4734118023917682,-1.2180511332359758
0.42,1.052446918031184,-2.157491690787181,1.446665553117845,-1.4604834488410159
0.44,1.0090332950948253,-2.1819562882019445,1.4148392248638975,-1.7258923067674228
0.46,0.9652471220955546,-2.1946528074995704,1.3774842563450496,-2.0131315673262593
0.48,0.9213292727278289,-2.1950394554895603,1.334178109306934,-2.320735350099596
0.5,0.8775304896868631,-2.1826935145377067,1.28453150969105,-2.6468190205652347
0.52,0.834107401198765,-2.157485357352684,1.2281986805148948,-2.9888706975897352
0.54,0.7913141359987645,-2.1198494149804565,1.164893336081148,-3.343371346731933
0.56,0.7493872877701017,-2.071183884697793,1.0944146894962796,-3.705156883728798
0.58,0.7085213693975937,-2.0144031863773573,1.0166895715211306,-4.066434643054203
0.6,0.6688318598847126,-1.954613046151672,0.9318377789242606,-4.415461416653757
0.62,0.630304834401893,-1.8997264191325196,0.8402650350502119,-4.735199746719224
0.64,0.5927385171154337,-1.8605471127605093,0.7427757605214675,-5.002906592186887
0.66,0.5556946977248161,-1.8495677155611039,0.640671451049123,-5.192276973606257
0.68,0.5184919121658274,-1.877993732966202,0.5357693308026968,-5.279302929563453
0.7000000000000001,0.4802702920781202,-1.9518492855440812,0.4302772073475326,-5.2501858793600205
0.72,0.4401240387039532,-2.069555678328329,0.32653008150070406,-5.106307521459937
0.74,0.3972501947545678,-2.2228334825887073,0.22669332823111893,-4.862379071480058
0.76,0.3510508374744478,-2.4001026771616183,0.13256040972920483,-4.539607163012275
0.78,0.3011629055004374,-2.5899243593780685,0.045493162853903396,-4.159092481349902
0.8,0.2474332663463514,-2.7829204635070703,-0.03353752660948908,-3.7385927027659385
0.8200000000000001,0.1898715462084791,-2.9721634990008945,-0.10387979306677994,-3.292414940085445
0.84,0.12860519809493198,-3.152671325454307,-0.16514541477942946,-2.832934339376995
0.86,0.06384908488155275,-3.320521983194949,-0.2171910864860696,-2.3726126072646823
