time,theta1,omega1,theta2,omega2
0.0,1.5611970175539023,0.0,1.5683709790033697,0.0
0.02,1.559920737961567,-0.1276270070440066,1.5683708418517346,-1.4982772661763265e-05
0.04,1.5560920306044759,-0.255239695362827,1.5683702522541336,-4.957589624414462e-05
0.06,1.5497114280129114,-0.38280993259278556,1.5683684650423084,-0.00014441930707366068
0.08,1.5407802799389396,-0.5102819048256658,1.5683635347870013,-0.00038230095142992554
0.1,1.5293014424728413,-0.6375586039525051,1.5683512662669943,-0.0009087450685717108
0.12,1.515280231078976,-0.7644888427654265,1.5683237627412625,-0.0019518274440140163
0.14,1.4987256300525709,-0.8908553438133203,1.5682675823631371,-0.00384041482330888
0.16,1.4796517119845465,-1.0163649255962226,1.5681615718740503,-0.007019306007441304
0.18,1.4580792323116307,-1.140641743904046,1.56797442849417,-0.012059849797742384
0.2,1.4340373134614215,-1.2632250744689542,1.567662117463395,-0.01966378013807038
0.22,1.4075651165795804,-1.38357287275696,1.5671652985579902,-0.030658314278363706
0.24,1.3787133760457466,-1.5010721914487093,1.566406952071133,-0.04598066731502273
0.26,1.3475456521893188,-1.6150567067629689,1.565290431231462,-0.06665119283123709
0.28,1.314139176068328,-1.7248306826518949,1.5636981480135708,-0.09373559990555132
0.3,1.2785851488332727,-1.8296969673770471,1.5614911372767393,-0.12829889331833844
0.32,1.2409884896105097,-1.9289861710158367,1.5585095540647322,-0.17135464761415073
0.34,1.2014670047529004,-2.0220824981338406,1.5545742186641582,-0.22381534077962809
0.36,1.1601501162044954,-2.1084426758262778,1.549489082011047,-0.2864487472312813
0.38,1.1171773033787993,-2.187604744783655,1.5430444709466196,-0.35984512113875766
0.4,1.0726964846288976,-2.2591855699883268,1.535020855474682,-0.4443975873929955
0.42,1.0268625510485792,-2.322867693933762,1.52519288012098,-0.5402960258882298
0.44,0.9798362607057611,-2.378378107552692,1.5133333839303795,-0.6475325312174759
0.46,0.931783599991306,-2.4254623354665625,1.499217232055542,-0.7659153804189913
0.48,0.8828756843829217,-2.463857839517754,1.4826248055484985,-0.8950878838110943
0.5,0.8332891621424352,-2.493270157518741,1.4633450974861162,-1.0345491604677335
0.52,0.7832070484340368,-2.5133546499518404,1.4411783880257711,-1.1836746833249776
0.54,0.7328198493184199,-2.523705642424325,1.4159385212777473,-1.341735752945872
0.56,0.6823268244521635,-2.5238539319202054,1.387454802136135,-1.5079180027553205
0.58,0.6319372073257031,-2.513272983054367,1.355573527086966,-1.6813397670872994
0.6,0.5818712209352574,-2.491393494274342,1.3201591390618217,-1.86107143088431
0.62,0.5323607212167225,-2.4576258129457877,1.2810949774510787,-2.0461567323541074
0.64,0.48364932041568776,-2.4113894288177495,1.2382835775185845,-2.235636496461903
0.66,0.4359918557808015,-2.352148817825191,1.191646473749903,-2.428574383975073
0.68,0.3896530824124986,-2.2794551443231903,1.141123480297028,-2.6240830147551772
0.7000000000000001,0.3449054732320225,-2.192993938823829,1.0866714708796033,-2.821347213096658
0.72,0.30202599737474256,-2.0926399823746284,1.0282627634918895,-3.0196390976407796
0.74,0.26129170274047736,-1.978522563926636,0.9658833512595301,-3.218316899331275
0.76,0.22297384490879577,-1.851106977054555,0.8995314121407562,-3.416796295263428
0.78,0.18733014661306932,-1.7113019040081743,0.8292167894179395,-3.61447842886281
0.8,0.15459454098511038,-1.5606063601992517,0.7549625118871512,-3.810614360853283
0.8200000000000001,0.12496344274701066,-1.4013125291931787,0.6768098598763439,-4.004082059911265
0.84,0.09857729272829484,-1.2367764990893142,0.5948289448563803,-4.193055877459134
0.86,0.0754960520399241,-1.0717476512603963,0.5091369948695186,-4.374570314180493
0.88,0.05566798818410783,-0.9126924598658556,0.41992598410699583,-4.544039997221485
0.9,0.03889332931048991,-0.7679458120279902,0.32749893018028065,-4.694914595868389
0.92,0.024788975392869124,-0.6473945761561472,0.23230910401830332,-4.818800617360726
0.9400000000000001,0.012767126674272745,-0.5613556226366324,0.13498872383016064,-4.906449212397861
0.96,0.002045522789560719,-0.5185667969579969,0.036347635161279944,-4.949744652128473
0.98,-0.00829724470911892,-0.5238431467076842,-0.06267377381026631,-4.944127544479429
1.0,-0.019225571834305552,-0.5765427653708685,-0.16109431782632727,-4.89021066364605
1.02,-0.031636651366084935,-0.6707806208492966,-0.25799657477688354,-4.793553043831565
1.04,-0.046271907439004153,-0.7972522799308528,-0.3526086546563328,-4.662744945657768
1.06,-0.0636723118033391,-0.9455889676071233,-0.44434035000886807,-4.506989925586691
1.08,-0.0841768224116638,-1.1061882149897473,-0.5327759518479732,-4.334322317836306
1.1,-0.10794837670380933,-1.27113149932212,-0.6176415986956958,-4.150842885204445
1.12,-0.13501030916076276,-1.4343642076664267,-0.6987658324353475,-3.960737547665669
1.1400000000000001,-0.1652818982169226,-1.5914836054323636,-0.7760449563293119,-3.76667643937896
1.16,-0.19860810240040377,-1.739403290528228,-0.8494175518970081,-3.570294410302597
1.18,-0.23478260570117507,-1.8760337964743194,-0.9188480890747499,-3.3726057400502882
1.2,-0.2735650866919001,-2.00002729598365,-0.9843177516841957,-3.174309237795692
1.22,-0.31469405885885565,-2.1105885515861296,-1.045820298699904,-2.975989415128912
1.24,-0.3578964822174413,-2.2073381032896955,-1.1033610858251508,-2.778235816555507
1.26,-0.4028950254566423,-2.290211805090663,-1.15695785282574,-2.581703628522504
1.28,-0.44941357060791953,-2.3593837758048766,-1.206642302604766,-2.3871350262302213
1.3,-0.49718133717592056,-2.4152040223321847,-1.2524618368500824,-2.1953559353292063
1.32,-0.5459358565731122,-2.4581456250174907,-1.2944810764245538,-2.0072585964903213
1.34,-0.5954249641547351,-2.4887587441958323,-1.3327829516441452,-1.8237773744206616
1.36,-0.6454079302029906,-2.5076305078472103,-1.3674692832820037,-1.6458625940570222
1.3800000000000001,-0.6956558473269246,-2.5153508292448006,-1.3986608456039775,-1.4744552229341128
1.4000000000000001,-0.7459513973728135,-2.512484676247767,-1.426496943807727,-1.3104637922753815
1.42,-0.7960881343932108,-2.4995515188318893,-1.4511345556682176,-1.1547437262438407
