time,theta1,omega1,theta2,omega2
0.0,1.573098132823408,0.0,1.582556345304757,0.0
0.02,1.5709137764366616,-0.2184320827894812,1.582556397774869,-6.833632976344394e-08
0.04,1.5643612611555202,-0.4367984329519124,1.5825557499581993,-9.420504475040428e-05
0.06,1.5534434853765204,-0.6549098369149953,1.5825503704498791,-0.000537661596320239
0.08,1.5381693796843936,-0.8723325180510012,1.5825281879053454,-0.0019050349809248356
0.1,1.5185599474172755,-1.0882757249717727,1.582461199954232,-0.005237488529326275
0.12,1.4946563563380288,-1.3015013311046757,1.5822948873938443,-0.01216210545605494
0.14,1.4665294555660768,-1.5102765394760294,1.5819357272964076,-0.02495641945473171
0.16,1.43428958493131,-1.712395743743948,1.5812382525995161,-0.046524183308241616
0.18,1.3980950721445944,-1.905292307096332,1.5799937346010786,-0.08025366866165051
0.2,1.3581575683165468,-2.0862407709996664,1.5779229447433951,-0.12975316340456303
0.22,1.314742672898108,-2.2526166647287997,1.5746751911807653,-0.19849821273154244
0.24,1.2681653111568503,-2.4021493490758745,1.5698346916325823,-0.28946486484875483
0.26,1.2187807563035296,-2.5330929770760804,1.5629336643172023,-0.4048392140748584
0.28,1.166973514394456,-2.6442643088770423,1.5534698676454708,-0.5458702634180745
0.3,1.1131468598573204,-2.7349434675325335,1.5409254763639124,-0.7128810774144122
0.32,1.057715407282927,-2.804679186581032,1.524784426735261,-0.905401417933639
0.34,1.0011020105717918,-2.8530614768388163,1.5045464108762554,-1.1223597050756837
0.36,0.9437390385524838,-2.879519667554158,1.4797369259151791,-1.3622771656571517
0.38,0.8860731202092952,-2.8831807926222814,1.4499137103576305,-1.623433059113683
0.4,0.8285719837485195,-2.862803085869893,1.4146702364849122,-1.9039937107134381
0.42,0.7717318803456236,-2.8167830269907266,1.3736368991510148,-2.2021166102544103
0.44,0.7160841844195105,-2.7432294263987993,1.3264802411790237,-2.516045162710274
0.46,0.6621998830410576,-2.6401002995672496,1.272900287853659,-2.844203580805805
0.48,0.6106906634950594,-2.5054086392109784,1.2126260250946073,-3.185284008856189
0.5,0.5622049878315737,-2.337525870676996,1.1454095067417747,-3.538285766735566
0.52,0.5174165361028852,-2.1356592341640463,1.0710204281352713,-3.902407009270634
0.54,0.47700010424836314,-1.9006691214436446,0.989245902845892,-4.276583947127863
0.56,0.4415851836465106,-1.636553214299052,0.8999060622426397,-4.658286390666901
0.58,0.4116689704006346,-1.353120398250223,0.8029062545120987,-5.040937720929481
0.6,0.3874595951290004,-1.070324920558736,0.6983604245564551,-5.409311538269823
0.62,0.36862101625682764,-0.8233610688469515,0.5868236040376849,-5.733602016659889
0.64,0.35394746850152403,-0.6631837121223706,0.4696173356194542,-5.967540870957492
0.66,0.3411589689100061,-0.6422370907245123,0.3490615184219064,-6.061444213203663
0.68,0.32715442163319686,-0.785140856775461,0.22826474920279885,-5.991179927958896
0.7000000000000001,0.30879177261363483,-1.0712649384136457,0.11038972859845152,-5.775520382321689
0.72,0.2836799248265361,-1.4510548440969604,-0.0020869685523008876,-5.459320185606587
0.74,0.2504592310770265,-1.8749424051617727,-0.10759814052117003,-5.084794652429392
0.76,0.20862524519943496,-2.3078741531755798,-0.20527013227120586,-4.678506833252732
0.78,0.15822321202467146,-2.729286695999734,-0.294613866656876,-4.253289341602694
0.8,0.09960336624213426,-3.128445935258317,-0.37531061400477755,-3.8143236535225267
0.8200000000000001,0.033267746260943254,-3.500346103341716,-0.44711116204346385,-3.3640231493999257
0.84,-0.04021508088954318,-3.8429702525614164,-0.50981327628118,-2.9050565551959324
0.86,-0.12024936251959026,-4.1553106958968655,-0.5632870996867201,-2.442266880921524
0.88,-0.20621356623354004,-4.435454761910642,-0.6075348409075968,-1.984298078175154
0.9,-0.29742017463657816,-4.678297976105295,-0.6427847227821684,-1.5454409808183924
0.92,-0.3930263585210494,-4.873019276591169,-0.6696236127186066,-1.1475367759902453
0.9400000000000001,-0.4919018994596074,-5.001712584285426,-0.6891564571880671,-0.8203121458053941
0.96,-0.5925062008502966,-5.042267991049899,-0.7031283250882084,-0.5966319695596137
0.98,-0.6928888093986861,-4.977854653559729,-0.7138758476092005,-0.5002457032742663
1.0,-0.7909159576592083,-4.80848706775099,-0.7239972027005023,-0.5317846043789644
1.02,-0.8846564185352594,-4.553673900226647,-0.7358355538343337,-0.6661186443083204
1.04,-0.9726896024169184,-4.242752508283665,-0.7510702796382348,-0.8648189021949585
1.06,-1.0541742526207432,-3.902690565162704,-0.7706141665575815,-1.0917716911045354
1.08,-1.1287296203224813,-3.5522137443460178,-0.7947546582858681,-1.3211132761334907
1.1,-1.1962660861848573,-3.2020485380276242,-0.8233707975603773,-1.5375273774785845
1.12,-1.256849277283682,-2.8574401071468287,-0.8561181094853815,-1.7334540463811074
1.1400000000000001,-1.3106152137730318,-2.5205104215707017,-0.89255394019488,-1.9062193735431932
1.16,-1.3577246814365758,-2.191806596758794,-0.9322132429375596,-2.055988638581113
1.18,-1.3983412473166958,-1.8711595456233359,-0.9746515385237849,-2.1844914419607955
1.2,-1.4326217606079834,-1.5581150009295857,-1.0194679321899207,-2.294259436013276
1.22,-1.460712993117656,-1.2521442057102432,-1.066316110908616,-2.388156499549347
1.24,-1.4827514529262187,-0.9527677674094415,-1.1149075891142304,-2.4690539426781033
1.26,-1.4988655217456057,-0.6596750942482863,-1.1650090849631853,-2.5395552868881666
1.28,-1.509180384718135,-0.37289063835378927,-1.2164343330452323,-2.6017065939073807
1.3,-1.513826998054545,-0.09301321218336443,-1.2690296101237624,-2.656653692319841
1.32,-1.5129565223925783,0.17848357026790845,-1.3226518410031287,-2.704248725381367
1.34,-1.5067607437783728,0.4389746237385146,-1.377138943926063,-2.7426900920622623
1.36,-1.495496300484236,0.6846220213629001,-1.43227490706711,-2.7684024982849857
1.3800000000000001,-1.4795057154242568,0.9107989395941716,-1.4877574045150141,-2.7764603078810213
1.4000000000000001,-1.4592235436760295,1.1131546510162136,-1.5431811561649076,-2.7617425571820333
1.42,-1.4351565099276626,1.2890621183349447,-1.5980500014834615,-2.720554603686335
1.44,-1.4078367340762186,1.4387195213814956,-1.6518196816846242,-2.651919953900313
1.46,-1.3777625671033116,1.5652169716568138,-1.7039562269841906,-2.5577664136479705
1.48,-1.3453491659246837,1.6735651170963803,-1.7539859507476678,-2.4419715018877226
1.5,-1.3109036654880812,1.7693385571665519,-1.8015204547990646,-2.308960180042989
1.52,-1.2746254006147215,1.8576095081237736,-1.8462555538843677,-2.1625892499925268
1.54,-1.236622060991839,1.942426461282787,-1.8879535303099766,-2.005603699964184
1.56,-1.1969315250482093,2.0267339519874596,-1.9264195533390978,-1.8395618131447968
1.58,-1.1555426851395885,2.112519402484779,-1.9614794076949458,-1.665005049673273
1.6,-1.1124125099965687,2.2010222307479994,-1.9929615588884015,-1.4817008768795168
1.62,-1.0674790726766534,2.292919426853318,-2.020684020085546,-1.2888715350614905
1.6400000000000001,-1.020671382861725,2.3884574972676766,-2.0444453954343094,-1.0853815915512093
1.6600000000000001,-0.9719171485855594,2.4875284023201205,-2.0640192714106087,-0.8698869284632323
1.68,-0.9211495211996265,2.589696890117727,-2.079151306770563,-0.6409581840928112
1.7,-0.8683137010259426,2.694188469452648,-2.0895586593342776,-0.3971930831384075
1.72,-0.8133741067448025,2.7998464706073984,-2.0949316510180243,-0.13732978686272318
1.74,-0.7563226469184235,2.90506610868327,-2.094937784998762,0.13963013173898234
1.76,-0.6971884701660235,3.0077140458941583,-2.0892283573869843,0.4342850194920705
1.78,-0.6360493835701255,3.105044102430152,-2.0774479324704584,0.7466841815320475
1.8,-0.5730448803454214,3.19362329240788,-2.059246857217049,1.076174972554614
1.82,-0.5083903933884127,3.269286580887383,-2.0342967429433374,1.4212624223429653
1.84,-0.4423919861304106,3.3271423965474862,-2.0023084280690493,1.7795064937727738
1.86,-0.37546022918840294,3.361652100446006,-1.9630513506499156,2.1474895181917932
1.8800000000000001,-0.3081215816879019,3.366802756042481,-1.9163725736734112,2.5208896069704543
1.9000000000000001,-0.24102530051836824,3.336381502694137,-1.8622130053251966,2.8946922318397332
1.92,-0.17494391925560318,3.2643403532404234,-1.8006178306353053,3.2635589989542315
1.94,-0.11076581309421858,3.1452139977797025,-1.7317380004200387,3.622350487179068
1.96,-0.04947941323749015,2.9745239309406943,-1.655819958041057,3.966772156302364
1.98,0.007849787563523631,2.7490783991816174,-1.5731816622475663,4.294088070176975
2.0,0.06010633342995557,2.4670656450656856,-1.48417420783534,4.603836795712887
2.02,0.10615087209365752,2.1278430045174757,-1.3891295514851467,4.898500154598345
2.04,0.14483828620253808,1.7313417929635524,-1.2882953824262153,5.184126157372838
2.06,0.17501953023965913,1.2770230055180187,-1.1817573311760248,5.470997726512263
2.08,0.1955174810306845,0.7623064076503817,-1.0693456103938226,5.774568895129951
2.1,0.20506505196970362,0.18033846283797178,-0.9505172126567687,6.117054842624117
2.12,0.20219048303763135,-0.48308123746376164,-0.8241953616823242,6.530203477754351
2.14,0.18503396541843506,-1.253112640205362,-0.6885394365636192,7.059370395296467
2.16,0.15111455208270322,-2.1656091934730752,-0.5406453152091367,7.764775509013358
2.18,0.09733268218789266,-3.234297378854899,-0.37644997630898913,8.689535313819277
2.2,0.021845479548864705,-4.265290156711811,-0.19258849308824555,9.661489116456245
2.22,-0.06822893468982687,-4.5467806338639605,0.005364591980404659,9.94429055394275
2.24,-0.1525206288412612,-3.756676047893972,0.19793398859209596,9.197353044747544
2.2600000000000002,-0.216453009151286,-2.6372570207897423,0.3717722428611667,8.202045330573371
2.2800000000000002,-0.2588194986953296,-1.626778147574087,0.5273490267027952,7.393662194105562
2.3000000000000003,-0.2825764910480475,-0.7724522701417701,0.6688918047033022,6.789694995597688
2.32,-0.290530397143057,-0.040354454882492743,0.7998840227751755,6.328279329189051
2.34,-0.2847972152521984,0.6003272333052061,0.9226097543780504,5.955412087378132
2.36,-0.2670008874268164,1.1681649243591035,1.0384304550576713,5.6324146825980295
2.38,-0.23849287291582907,1.6724787451314524,1.14805579595799,5.332099056653573
2.4,-0.20050034426791014,2.1169064509467845,1.2517369577189488,5.0353634742275295
2.42,-0.1542110209987972,2.5021435952593207,1.3494062392849904,4.7291768699032835
2.44,-0.10081106977781246,2.827926207319001,1.4407861537995081,4.405448379308554
2.46,-0.041489629529597935,3.0944041329202348,1.5254805137977276,4.0602894124326045
2.48,0.02257875156389743,3.302986530461496,1.6030519412203275,3.6933566619925906
2.5,0.09026379276746886,3.456718185827422,1.6730856971299142,3.3071284790443456
2.52,0.1605126105102557,3.560264105581276,1.7352380886373016,2.9060896939538843
2.54,0.23237949869293228,3.6196096572140393,1.7892680639628145,2.4958785212182253
2.56,0.305047894851421,3.6416006365395575,1.8350520746874177,2.082481828292792
2.58,0.37784255361820973,3.6334418890746623,1.8725840251328285,1.6715598537555818
2.6,0.4502320938168898,3.602246616670716,1.9019634790174775,1.267951493708196
2.62,0.5218235127120772,3.554693256086392,1.9233759095874463,0.8753749344824118
2.64,0.5923511233133285,3.496809483092672,1.9370687909071302,0.49630435166040626
2.66,0.6616623935333267,3.4338757861090965,1.9433266715470205,0.13198453465104962
2.68,0.7297028478572034,3.3704229588871697,1.9424475468781963,-0.2174610421488708
2.7,0.7965015738535535,3.31028906054159,1.9347219986622461,-0.552866780088407
2.72,0.8621581437823191,3.256696811957606,1.9204159544825745,-0.8758286467308234
2.74,0.9268309136463957,3.212305454909556,1.8997576900587267,-1.1884731558144324
2.7600000000000002,0.9907255989079028,3.179173501458809,1.872930077723693,-1.4931535195714698
2.7800000000000002,1.0540814031978876,3.1585291158526174,1.840070373817402,-1.7919772651510684
2.8000000000000003,1.1171492415001698,3.1501717526595843,1.8012825946447577,-2.085979305858082
2.82,1.1801521046774333,3.151232332293014,1.7566723806281572,-2.373642522140779
2.84,1.2432117780057597,3.154022084830175,1.706420656119436,-2.6484684774496423
2.86,1.306224757035366,3.143259062961434,1.650913902524547,-2.895917130914594
2.88,1.3686927517374432,3.0949370577547306,1.5909239892924854,-3.0922128051191646
2.9,1.4295884965697685,2.981940830704526,1.5277475922439243,-3.210622181622325
2.92,1.4874295016711,2.78869678532955,1.463115133367802,-3.237609443266062
2.94,1.5406517779168127,2.523424563866822,1.3987716847501634,-3.186038759623612
2.96,1.5880622232056207,2.2125108883365376,1.3359807456236013,-3.088357484559406
2.98,1.6290337365841612,1.8834614630105677,1.2753236552357647,-2.9772987074779484
3.0,1.6634020479154286,1.554270697977799,1.2168338013509898,-2.8740797862361913
3.02,1.691258599358976,1.232976106939717,1.160243817943786,-2.7881071749089714
3.04,1.71278560094446,0.9212601358504648,1.1051818073283146,-2.721167241210917
3.06,1.7281637590414956,0.6177239389825258,1.0512838395096222,-2.6711697123350104
3.08,1.7375323372165716,0.31985209075562715,0.9982469656446393,-2.6343630493031447
3.1,1.7409778335093058,0.024989423038336754,0.9458502920025444,-2.6064063014934793
3.12,1.738536086916936,-0.26923207743707217,0.8939616575340749,-2.582807887756938
3.14,1.730199899263988,-0.5647350835092466,0.84253895952504,-2.5590619728493
3.16,1.7159284127430314,-0.8629635506072019,0.791630227045955,-2.5306574867271014
3.18,1.6956564814720412,-1.1649104265073378,0.7413740309795448,-2.493044767294971
3.2,1.6693030886554736,-1.471183746980471,0.692000634794461,-2.44159889280091
3.22,1.6367780905259441,-1.782108373525702,0.6438337671804603,-2.371595583188008
3.24,1.5979865166241285,-2.097870205872962,0.5972927214907156,-2.2782021964648695
3.2600000000000002,1.5528294722181102,-2.418713876210646,0.5528945351148454,-2.1564767437158716
3.2800000000000002,1.5012004456926549,-2.7452066032177567,0.5112562370423126,-2.001358630967442
3.3000000000000003,1.4429755690499864,-3.0785813009713117,0.47309756459363045,-1.807626098987391
3.3200000000000003,1.377996116823166,-3.4211715402579643,0.43924512669690075,-1.5697886065601516
3.34,1.3060413139780804,-3.7769458469244213,0.4106396194235005,-1.281886175592534
3.36,1.226789571173768,-4.152122488944969,0.38834797203920784,-0.937205747741083
3.38,1.1397675099800844,-4.5557360123381425,0.3735809046845013,-0.5280741895248435
3.4,1.0442918716850889,-4.999627504431084,0.36770917319944246,-0.04638741459867336
3.42,0.9394308826788326,-5.495984185496473,0.37224555568034917,0.5128716190950466
3.44,0.8240822116865738,-6.04661966222525,0.38867668739602573,1.1383969318222293
3.46,0.697452017022778,-6.610954124838119,0.41781614327628047,1.7650635895206697
3.48,0.5604416271808523,-7.05221926145192,0.4581176820900005,2.2136430164980347
3.5,0.41756222688455674,-7.17001807647407,0.5034619214954756,2.235025066627518
3.52,0.27609827597754344,-6.928020586319592,0.5442820228841472,1.7816377974784454
3.54,0.14165976660960908,-6.501380852128445,0.5729888615568883,1.065656762563255
3.56,0.016209536945799408,-6.045990457453403,0.5865241476836981,0.2877693990001796
3.58,-0.10037104645834549,-5.617604021728024,0.5846868059751149,-0.4640306243916715
3.6,-0.20868975443876842,-5.2180374062925505,0.5683038905563904,-1.165288493110272
