time,theta1,omega1,theta2,omega2
0.0,1.5551666496955705,0.0,1.5719362971699424,0.0
0.02,1.5538124092701187,-0.13541992116932802,1.5719349395844062,-0.00014330006391371518
0.04,1.5497502206808715,-0.27078363708458775,1.5719298891694677,-0.0003899479150099521
0.06,1.5429820240323613,-0.4060011753185118,1.571917563834165,-0.0009073318601278686
0.08,1.5335121724301586,-0.5409156482417835,1.571889869971548,-0.001989773440585499
0.1,1.5213490931188396,-0.6752716554354784,1.5718310506478421,-0.0041185540115381124
0.12,1.5065075416543934,-0.8086874345518478,1.5717134057806297,-0.008014981103054963
0.14,1.4890113575931052,-0.9406335881167809,1.57149205393575,-0.0146812226602133
0.16,1.4688965433647065,-1.0704227163034314,1.5710990685320023,-0.025420739832974253
0.18,1.4462144027424164,-1.1972143432807576,1.5704374837973474,-0.041829850590685703
0.2,1.421034397207181,-1.320038769447893,1.5693758203292125,-0.06575299216980442
0.22,1.3934463289316392,-1.4378405459633448,1.5677438907764545,-0.09919919764565804
0.24,1.3635614809258618,-1.5495377524983556,1.5653306361206838,-0.1442250751637376
0.26,1.3315124876720035,-1.6540880708966763,1.56188451804559,-0.20279888075716118
0.28,1.2974519193817096,-1.7505491003116656,1.5571166434711632,-0.27666702074537397
0.3,1.2615498278794144,-1.8381198989348324,1.550706340921393,-0.36724607055090924
0.32,1.2239907280625133,-1.9161548709873688,1.5423084914600171,-0.4755574046376958
0.34,1.1849706019088844,-1.984147975046087,1.5315616772208416,-0.6022107603039338
0.36,1.1446944761630595,-2.041692574798833,1.5180962067063837,-0.7474311817073375
0.38,1.1033749622114282,-2.0884272705683884,1.501541278723842,-0.9111155844136474
0.4,1.0612319206362777,-2.123979506107012,1.4815308571788675,-1.092902785014509
0.42,1.0184931843869738,-2.1479181289711042,1.457708125287024,-1.2922422198315597
0.44,0.9753960719813815,-2.159721930247815,1.4297286711702564,-1.5084533089188081
0.46,0.9321893220648705,-2.158770660476658,1.3972626152695413,-1.740769119920393
0.48,0.8891349533475413,-2.1443619079125154,1.3599960428584708,-1.9883627602841742
0.5,0.8465094813454495,-2.115759386168317,1.317632120083827,-2.2503515427059724
0.52,0.8046037919772323,-2.0722809930658683,1.2698924255166661,-2.525768462279826
0.54,0.763720735557033,-2.013442057690583,1.2165193598094788,-2.813477626488059
0.56,0.7241690925277852,-1.939180700420077,1.1572811541365253,-3.111989119664634
0.58,0.6862518604973765,-1.850209135562557,1.0919821923623587,-3.4190971806837327
0.6,0.6502457500873924,-1.7485532203752714,1.0204832517019797,-3.73122818862133
0.62,0.6163674464863802,-1.6383447790655463,0.9427388004377165,-4.042367025513413
0.64,0.5847214073561139,-1.5268611287046188,0.858860544690306,-4.342517423278248
0.66,0.5552262241949432,-1.4255486178622099,0.7692142255651844,-4.616026879260625
0.68,0.5275269045314668,-1.3502110459244887,0.6745423253853524,-4.840963013318829
0.7000000000000001,0.5009233145963771,-1.318955812259415,0.5760711079503511,-4.991694705737507
0.72,0.4743708980165139,-1.3470470353313888,0.47551963102961214,-5.046103749270834
0.74,0.4466020010024648,-1.4406292277956783,0.37493677259549946,-4.994632215088697
0.76,0.4163452949856462,-1.5939742871351021,0.2763966114086939,-4.844230453933576
0.78,0.38254021764448165,-1.7926645304933198,0.18170277526814624,-4.613630046907841
0.8,0.34445008032833263,-2.019734487416701,0.09224063189139542,-4.324512755509889
0.8200000000000001,0.3016613767511878,-2.2603611507332415,0.008989251739463154,-3.9951613153034957
0.84,0.2540189614286592,-2.5036124055487674,-0.06738541858891399,-3.6386055675883084
0.86,0.20154856296913481,-2.742198948235121,-0.13643265958533493,-3.2636265500849158
0.88,0.14439346362326447,-2.9714662880723877,-0.19785074371259684,-2.876673207263554
0.9,0.0827731300759581,-3.188264220511963,-0.25145948071706387,-2.4837448624327845
0.92,0.016964208025101266,-3.3898412793987687,-0.29720821870510616,-2.0920612899113573
0.9400000000000001,-0.052696304077151784,-3.5727233205014937,-0.33521591447552257,-1.7116169580512102
0.96,-0.12578523929076657,-3.7315891512707107,-0.36584126474675616,-1.3566011254300032
0.98,-0.20174700892320005,-3.8584342531431877,-0.3897763389212938,-1.0461869920283344
1.0,-0.2798393008135147,-3.942762440339403,-0.40813996083407195,-0.8034525320452081
1.02,-0.35910102481971123,-3.9737439705194872,-0.42251763649918306,-0.6509236500298715
1.04,-0.4383845193438548,-3.9443123913337947,-0.43487753175967475,-0.6029621802675686
1.06,-0.5164722243672591,-3.8549696728303084,-0.44733307877076817,-0.6589971189452951
1.08,-0.5922392699798961,-3.714174767462913,-0.4618260597950296,-0.803021990063495
1.1,-0.6647825710098808,-3.5348753100020875,-0.4798739716859044,-1.010042039630954
1.12,-0.7334647265215103,-3.3300428009464027,-0.5024755462473536,-1.254406023689744
1.1400000000000001,-0.7978832468932295,-3.109940967839439,-0.5301580095917141,-1.5151543763332718
1.16,-0.8578077261001804,-2.8815544747612423,-0.5630912243182014,-1.7775100910356538
1.18,-0.913119531341602,-2.649227771463476,-0.6012057173553202,-2.0320911507922155
1.2,-0.9637683674230406,-2.415601574501889,-0.6442860416624926,-2.2734310182063897
1.22,-1.0097465977190843,-2.182415829944946,-0.6920348108808348,-2.4985961903037945
1.24,-1.0510773652078647,-1.9510876982585081,-0.7441120456035233,-2.706105218531034
1.26,-1.087812355033585,-1.7231091888985248,-0.8001556522479786,-2.8951080814540835
1.28,-1.120036268165935,-1.5003301698401712,-0.8597873294959391,-3.064736066912479
1.3,-1.1478761637981083,-1.2851649032912262,-0.9226066755631335,-3.2135684826841553
1.32,-1.171514114165013,-1.0807095700414093,-0.9881759113590847,-3.3392393492429564
1.34,-1.191200746019012,-0.8906959748460817,-1.0559990731118023,-3.4383061302982045
1.36,-1.207265223578565,-0.7191611728188588,-1.1255028408405394,-3.5065797406089385
1.3800000000000001,-1.220114988599032,-0.5697502152999828,-1.1960299828683816,-3.54006530906419
1.4000000000000001,-1.2302184972255283,-0.4447528295641429,-1.2668569721697835,-3.5363802641327555
1.42,-1.2380689683948372,-0.3442493749610246,-1.3372402854533603,-3.496078081300055
1.44,-1.2441362607747706,-0.2658470332057548,-1.406481767628153,-3.423119877204244
1.46,-1.2488214800690582,-0.20520938060939767,-1.4739914190072103,-3.3241513867158083
1.48,-1.252428127039559,-0.15710195631541096,-1.5393266239240164,-3.2069887844805622
1.5,-1.2551549712933978,-0.1164358649241176,-1.6021997662658485,-3.079098588271193
