time,theta1,omega1,theta2,omega2
0.0,1.5670410014315608,0.0,1.574427144593968,0.0
0.02,1.5658079794060822,-0.12330160213643493,1.5744270864070673,-6.809263576839747e-06
0.04,1.5621089992255517,-0.24659363956192995,1.5744267699025236,-2.9414315847156175e-05
0.06,1.5559444345391735,-0.36985493065411534,1.5744255804706615,-0.00010245928770665357
0.08,1.5473152963031127,-0.49304101716904664,1.574421863970086,-0.00029835679994344146
0.1,1.5362238137772035,-0.6160727367271374,1.5744119838677064,-0.000745841482666024
0.12,1.5226742361493373,-0.7388252320277289,1.574389020020585,-0.0016478374640063955
0.14,1.5066738570355003,-0.8611176584489673,1.5743411047295344,-0.003298237335242822
0.16,1.4882342180230965,-0.9827045231853808,1.5742494660422264,-0.006096105857982984
0.18,1.467372473845623,-1.1032692312619305,1.5740862048365927,-0.010556400761601945
0.2,1.444112851278886,-1.22242106412943,1.5738119137958415,-0.017315226090983113
0.22,1.4184881248670402,-1.3396965834270502,1.5733732614200358,-0.027127954777265643
0.24,1.3905410137257472,-1.4545663840295693,1.5727006967504849,-0.04085857007350319
0.26,1.360325384444418,-1.5664476491041466,1.5717064662391074,-0.059459180150336494
0.28,1.3279071485654377,-1.6747221946597848,1.570283136366916,-0.08393972161755615
0.3,1.293364751940868,-1.7787587079961522,1.5683028136426382,-0.11532923000580557
0.32,1.256789196636164,-1.8779369080904447,1.5656171999282407,-0.1546315182437077
0.34,1.218283584905261,-1.9716705858291823,1.5620585568924479,-0.2027793267020412
0.36,1.1779622419195066,-2.059426286305397,1.557441563259044,-0.2605915014499565
0.38,1.135949531410862,-2.140734773608286,1.5515659638368717,-0.3287375116350772
0.4,1.0923785306290517,-2.2151935618995715,1.5442198268231442,-0.4077123414993172
0.42,1.0473897476471707,-2.28246026140107,1.5351831868730126,-0.49782304308636205
0.44,1.0011300533631384,-2.3422379851864044,1.5242318450195926,-0.5991863877999871
0.46,0.9537519658891549,-2.394255242628925,1.5111411196860092,-0.7117356103065429
0.48,0.9054133667569328,-2.4382434022324984,1.495689395036462,-0.835233434629145
0.5,0.8562776646972596,-2.47391489461399,1.4776613695836132,-0.9692885409231968
0.52,0.8065143690928498,-2.500944626435743,1.4568509631128732,-1.1133734580968464
0.54,0.756299978285704,-2.518957531625619,1.4330638538920117,-1.2668418017787193
0.56,0.7058190442936298,-2.5275221391029166,1.4061197006623796,-1.4289458327513314
0.58,0.6552653095059885,-2.526152617123119,1.3758539855086922,-1.5988529386617913
0.6,0.6048427009058792,-2.5143179939057902,1.342119549333254,-1.7756634151447916
0.62,0.554766082476922,-2.491459289798251,1.3047877396841099,-1.9584293637650991
0.64,0.5052615823384051,-2.4570135178900383,1.2637491692420582,-2.146176006712496
0.66,0.4565663795236906,-2.410444171661694,1.2189140207358076,-2.337925177257729
0.68,0.4089278207957574,-2.351277515381205,1.1702118670695694,-2.5327202238081905
