time,theta1,omega1,theta2,omega2
0.0,1.5767767738811915,0.0,1.5827463674842808,0.0
0.02,1.5757891201832026,-0.09876535438878871,1.5827465149182607,1.3734891080820528e-05
0.04,1.572826165046775,-0.1975297764462396,1.5827468014914021,9.311303349674569e-06
0.06,1.5678879680160134,-0.2962881065546334,1.582746451552025,-6.232822701000916e-05
0.08,1.5609747696537326,-0.39502670563951575,1.582743139789344,-0.0003121744259319955
0.1,1.5520872032070094,-0.49371926360888096,1.5827314453718966,-0.0009437625316830471
0.12,1.5412265888246115,-0.5923226859518854,1.5827007035364469,-0.0022831623809752783
0.14,1.5283953101885304,-0.6907731361307242,1.5826322570233708,-0.004807735648900679
0.16,1.5135972651857261,-0.7889824167693138,1.5824961714798276,-0.009172232550620673
0.18,1.496838385886361,-0.8868348413937852,1.58224745434542,-0.016230970162246457
0.2,1.478127213696045,-0.9841848768914654,1.5818218895820377,-0.027053800504600524
0.22,1.4574755111359425,-1.0808558045955754,1.5811316384133092,-0.04293369216222313
0.24,1.4348988884650862,-1.1766396789755815,1.5800607899687857,-0.06538330128980145
0.26,1.410417416444724,-1.2712987689123556,1.5784611096271637,-0.09611834733654695
0.28,1.3840561948027152,-1.3645685427380274,1.5761482658486456,-0.13702617266198483
0.3,1.3558458461405076,-1.4561620527116743,1.5728988431876527,-0.19011899373109656
0.32,1.3258229118516665,-1.5457753302575474,1.5684484297871428,-0.2574729158703332
0.34,1.294030134636427,-1.6330931733988,1.5624910501061113,-0.3411552906549871
0.36,1.260516627784233,-1.717794550716782,1.5546801340797451,-0.44314447316984945
0.38,1.2253379468103411,-1.7995568421324146,1.5446311266907264,-0.5652468263987966
0.4,1.1885560931411183,-1.8780583353349696,1.531925743802777,-0.7090157743167672
0.42,1.150239487068336,-1.9529787995652526,1.5161177942587512,-0.8756767244802047
0.44,1.1104629457880022,-2.0239985353119505,1.4967404250200937,-1.0660599688494516
0.46,1.069307687262088,-2.0907969597195586,1.4733146267184416,-1.2805415498258155
0.48,1.0268613538156421,-2.1530523930280028,1.445358858833812,-1.5189900874665905
0.5,0.983218009615324,-2.2104453026577087,1.4123997065390603,-1.7807158147535456
0.52,0.9384780176539825,-2.26266752099408,1.3739835750451672,-2.064417048497908
0.54,0.892747650695531,-2.3094400588343134,1.3296895248970049,-2.3681187370315437
0.56,0.8461382396897995,-2.3505418755262384,1.2791434608803343,-2.689097693666532
0.58,0.7987646240846875,-2.3858512435228048,1.222033987727993,-3.023789837849996
0.6,0.7507426430283144,-2.4153999978897227,1.1581303275258255,-3.3676767969886905
0.62,0.7021854251684019,-2.4394385114839503,1.0873027032097848,-3.7151544021568386
0.64,0.6531983269825906,-2.4585052631274436,1.0095454218606725,-4.059396527859031
0.66,0.6038725194003406,-2.4734894231499176,0.9250024891393435,-4.392245746935213
0.68,0.5542775415193351,-2.4856676115959444,0.8339946831405332,-4.704190090083799
0.7000000000000001,0.5044535925040569,-2.4966890202321763,0.737045486540366,-4.984516695434339
0.72,0.45440486367514615,-2.508481380332144,0.6349013045537899,-5.221749196486743
0.74,0.4040957249447028,-2.5230593518611495,0.52853931477191,-5.404451021038834
0.76,0.3534516556572404,-2.542245133326775,0.4191556936229451,-5.522372633528978
