time,theta1,omega1,theta2,omega2
0.0,1.5667005829090945,0.0,1.5735157650890073,0.0
0.02,1.5655871090819902,-0.11134683190780732,1.573515667690512,-1.1189977322329589e-05
0.04,1.562246765275162,-0.2226850602040613,1.5735151700276742,-4.516778418625474e-05
0.06,1.5566798836457194,-0.33399615246569336,1.5735133922155335,-0.0001510238430663746
0.08,1.5488873501005145,-0.4452416747530603,1.573507987573962,-0.0004305725709346366
0.1,1.538871099236156,-0.5563535656210055,1.573493831250665,-0.001064128076922449
0.12,1.526634802214033,-0.6672246902609663,1.5734611974594526,-0.0023355558443592093
0.14,1.5121847373467237,-0.777700139318704,1.5733934518141397,-0.004655384933892898
0.16,1.4955308220083965,-0.887569781943878,1.5732643146093015,-0.008580645122104155
0.18,1.4766877759328763,-0.9965628067691245,1.573034773367696,-0.014829483836158838
0.2,1.455676366699353,-1.1043451540910032,1.5726497744028998,-0.02428812221563853
0.22,1.4325246691015876,-1.2105206679148524,1.5720348757050366,-0.038007808398588784
0.24,1.4072692590985343,-1.314636727253399,1.5710930768565967,-0.057189448009512533
0.26,1.3799562469024655,-1.416194597654419,1.569702093265834,-0.08315471974393832
0.28,1.3506420602240579,-1.5146641186355052,1.5677123375821096,-0.11730388031091712
0.3,1.3193938973839074,-1.6095014748561653,1.5649458693911278,-0.16106242835956297
0.32,1.2862898121860764,-1.7001679476699918,1.5611964863063168,-0.2158209309160714
0.34,1.2514184365700405,-1.786147082502443,1.5562310366610768,-0.2828736018374896
0.36,1.2148783965491627,-1.8669575430409469,1.549791925781535,-0.3633619643531555
0.38,1.1767775342919882,-1.9421595303349553,1.5416006473927362,-0.45822907601042184
0.4,1.1372320755536105,-2.01135370117482,1.5313620943290893,-0.5681879245903823
0.42,1.0963658912589425,-2.0741728794670125,1.5187693507473221,-0.6937050662311606
0.44,1.0543099869673893,-2.1302681957482656,1.503508663661464,-0.8349981156359285
0.46,1.0112023019538814,-2.179292230139733,1.485264356444123,-0.9920438962521514
0.48,0.967187850723414,-2.220882281261015,1.463723503587537,-1.1645932823334126
