time,theta1,omega1,theta2,omega2
0.0,1.5676451021636126,0.0,1.5700920478328042,0.0
0.02,1.566481318917574,-0.11637783214268808,1.5700920023734561,-5.672942881763066e-06
0.04,1.5629900472756966,-0.23274637877109902,1.570091683466887,-3.3248725806600894e-05
0.06,1.5571716984941781,-0.34907861479600566,1.5700901076141576,-0.000148257505170595
0.08,1.5490275501454145,-0.46531204566801915,1.5700841794645943,-0.0005034689111820634
0.1,1.5385606285514866,-0.5813314321581331,1.5700665211541913,-0.001381401171620356
0.12,1.5257769306840958,-0.696952377085273,1.5700224660211017,-0.0032347576292995886
0.14,1.5106869551659419,-0.8119069283713795,1.569926289894713,-0.0067219940008169735
0.16,1.4933074899186471,-0.9258326612233424,1.5697368067425734,-0.012734460604375495
0.18,1.4736635673715044,-1.0382672644376703,1.5693925450237778,-0.022410134973401042
0.2,1.4517904540819557,-1.1486507103378008,1.5688068307913368,-0.03712868923389192
0.22,1.4277355067953845,-1.256336755083076,1.5678631944124466,-0.058483190273464276
0.24,1.4015596987078691,-1.3606143693269308,1.5664115993342427,-0.08822613593305914
0.26,1.3733386262085332,-1.4607378612686475,1.5642659967673151,-0.12819154057155221
0.28,1.3431628532821454,-1.5559622212097843,1.561203626334738,-0.18019981617195174
0.3,1.3111375409680677,-1.6455782730265258,1.5569662990119135,-0.24595680597294434
0.32,1.2773814272896977,-1.7289413853475573,1.5512636445369488,-0.3269607199920311
0.34,1.2420253464971684,-1.8054881883677942,1.5437780284309013,-0.42442997132313065
0.36,1.2052105597913003,-1.8747383587416515,1.5341706319438646,-0.5392600075467133
0.38,1.1670872017051102,-1.936281619447593,1.5220880816704532,-0.6720112998196005
0.4,1.1278131081310558,-1.989753395135348,1.507169039578174,-0.8229240960822569
0.42,1.087553198337596,-2.0348047468732737,1.4890503013455563,-0.9919512724515677
0.44,1.04647946345517,-2.071072958045219,1.4673721382035096,-1.1787993270993262
0.46,1.004771483854116,-2.0981588640069693,1.4417828170091738,-1.3829684464411653
0.48,0.9626172896463293,-2.115616110365959,1.4119423858447937,-1.6037847477179292
0.5,0.9202142787952764,-2.122956777841412,1.3775259374470608,-1.8404195539761172
0.52,0.8777698240808288,-2.1196776349995146,1.3382266560515725,-2.091890854300003
0.54,0.8355011080675245,-2.1053120837673913,1.2937590677728732,-2.3570399446363393
0.56,0.7936336047690203,-2.079514924898659,1.2438631040556536,-2.6344708272014064
0.58,0.7523974538194454,-2.0421904701987854,1.1883099190825237,-2.9224309080329505
0.6,0.712020717543508,-1.9936790623461946,1.1269109519499547,-3.218598850471292
0.62,0.6727181672547428,-1.9350209893393493,1.0595325466808843,-3.519732052300835
0.64,0.634673866251255,-1.868314712326521,0.9861194708531713,-3.821121756241491
0.66,0.598015646945262,-1.7971647141358655,0.9067314953387042,-4.115834366646277
0.68,0.5627802384733549,-1.7271478918315413,0.821596663129111,-4.393833212962562
0.7000000000000001,0.5288704774743104,-1.666088024328503,0.7311806528000185,-4.641337207624119
0.72,0.49601215450296215,-1.6237361320020278,0.6362607490359551,-4.841155556474082
0.74,0.4637272526825175,-1.6103872738518177,0.5379754995865571,-4.974914919869759
0.76,0.43134667073350474,-1.6343754717991799,0.4378079588917339,-5.027378493984442
0.78,0.3980775068090421,-1.6993630756711289,0.33747344595148443,-4.991239320387496
0.8,0.36311305379313447,-1.803042462143331,0.23873152896892955,-4.8694208915536255
0.8200000000000001,0.32574576569053443,-1.9381483240313304,0.14319318249121774,-4.673245611494249
0.84,0.2854421832509916,-2.0950023498601213,0.05219564854019814,-4.417960662604812
0.86,0.24186505265510294,-2.2640057891809646,-0.033231710130360345,-4.118554960887969
0.88,0.19485506508960382,-2.4371112521522758,-0.11233660378144852,-3.787559989959023
0.9,0.1443940934282858,-2.6082536141761206,-0.18458902474256803,-3.434732106158381
0.92,0.090566870992573,-2.7731473811809377,-0.24963186501876936,-3.067766819449185
0.9400000000000001,0.03352986678257173,-2.928816317071751,-0.30724993845715737,-2.69333832539772
0.96,-0.026509477977065463,-3.073046505521617,-0.35735995188663155,-2.3181241923642992
0.98,-0.08930242125771963,-3.2038294138815875,-0.40001992794516034,-1.9497211155048273
