time,theta1,omega1,theta2,omega2
0.0,1.577024828567656,0.0,1.5730836629254212,0.0
0.02,1.57557434627758,-0.1450486219344561,1.5730835568186285,-8.821655560630917e-06
0.04,1.5712228638963976,-0.29009979122143087,1.5730833770203416,-1.0178640876558346e-05
0.06,1.5639703984118298,-0.43514357952638677,1.5730827625837331,-7.468487185243719e-05
0.08,1.553817394381571,-0.5801451039743917,1.5730785074319538,-0.00042911622983977493
0.1,1.540765346495523,-0.7250321777848445,1.5730606646006913,-0.0015336422918275907
0.12,1.5248176666952227,-0.8696833333598171,1.573007122563483,-0.0041565633089623265
0.14,1.5059807830462641,-1.0139166772991557,1.572876739029882,-0.00944344561028466
0.16,1.48426544688211,-1.1574803448435573,1.5726011908238446,-0.018975426085180207
0.18,1.4596882076095488,-1.300045546869741,1.5720758174290181,-0.034809714596408386
0.2,1.432272990047619,-1.4412033388193144,1.5711499087121337,-0.0594939518139494
0.22,1.4020526907834074,-1.5804661966222755,1.5696170365371291,-0.09604549632434539
0.24,1.3690706890732134,-1.717275028523746,1.5672062138726932,-0.14788840783835652
0.26,1.3333821629009288,-1.851011448772398,1.5635747787220442,-0.21874440590354663
0.28,1.295055118298055,-1.9810139658235761,1.5583038965906135,-0.3124801475000688
0.3,1.2541710751361748,-2.1065955609246956,1.5508974910955171,-0.4329197534987212
0.32,1.210825415367648,-2.2270592942882623,1.5407851473811636,-0.5836377764822563
0.34,1.1651274672042975,-2.3417086181642475,1.5273291995164786,-0.767750863653293
0.36,1.1172004552190997,-2.449850248157642,1.5098358540774972,-0.9877252093463655
0.38,1.0671814691052315,-2.550789741469874,1.487569899410629,-1.2452114611151472
0.4,1.0152215703669254,-2.6438228397173225,1.4597724072478475,-1.5409107450240274
0.42,0.961486066939853,-2.7282285692204264,1.4256808328789954,-1.8744674572415156
0.44,0.9061548401028575,-2.803272457133967,1.3845510763102575,-2.2443781620534806
0.46,0.849422426017973,-2.86822949177041,1.335681320335965,-2.6479025234505986
0.48,0.7914973590914356,-2.92243648946949,1.278437758564797,-3.0809607949751614
0.5,0.7326001039545134,-2.9653820974803633,1.212282638657785,-3.5380020541947097
0.52,0.6729587657675895,-2.996839237106597,1.136805362121041,-4.0118281727772285
